-1.121178085101560029e+00
5.077741453920817799e-02
7.101333377632315647e-02
1.360762445035446355e-01
-2.040492112232429878e-01
-1.869761077276544392e-01
-6.127881162190422504e-02
-1.506924202813691716e-01
-5.290899531203571149e-01
9.152808637472889530e-02
2.485430866291016561e-01
3.573923874254764654e-01
2.179868212172400010e-01
1.753374923401235519e-01
3.353640207484741981e-02
-2.087939381662963414e-03
-1.296778139996503931e+00
-1.000949038202287797e-02
-1.965544689884560103e+00
-7.888241885060412462e-02
-1.844753454377704160e-01
-3.626109198603510997e-01
-3.360328516525014630e-01
-1.306668982382191979e-01
-6.436935217260340847e-02
2.189975176220819164e-01
1.975300354448121173e-02
3.294896885424346555e-01
-4.987451426162031742e-02
-3.009875569219755964e-01
-1.554619860183709401e-01
1.311444872418436880e-01
1.799297566991115982e+00
1.633046654171078638e+00
1.185866026464846623e+00
3.047371948391494612e-01
8.895470015704631805e-01
